frame,left,right,forward,backward
frame_70.jpg,1,0,1,0
frame_71.jpg,1,0,1,0
frame_72.jpg,1,0,1,0
frame_73.jpg,1,0,1,0
frame_74.jpg,1,0,1,0
frame_75.jpg,1,0,1,0
frame_76.jpg,1,0,1,0
frame_77.jpg,1,0,1,0
frame_78.jpg,1,0,1,0
frame_79.jpg,1,0,1,0
frame_80.jpg,1,0,1,0
frame_81.jpg,1,0,1,0
frame_82.jpg,1,0,1,0
frame_83.jpg,1,0,1,0
frame_84.jpg,1,0,1,0
frame_85.jpg,1,0,1,0
frame_86.jpg,1,0,1,0
frame_87.jpg,1,0,1,0
frame_88.jpg,1,0,1,0
frame_89.jpg,1,0,1,0
frame_90.jpg,1,0,1,0
frame_91.jpg,1,0,1,0
frame_92.jpg,1,0,1,0
frame_93.jpg,1,0,1,0
frame_94.jpg,1,0,1,0
frame_95.jpg,1,0,1,0
frame_96.jpg,1,0,1,0
frame_97.jpg,1,0,1,0
frame_98.jpg,1,0,1,0
frame_99.jpg,1,0,1,0
frame_100.jpg,1,0,1,0
frame_101.jpg,1,0,1,0
frame_102.jpg,1,0,1,0
frame_103.jpg,1,0,1,0
frame_104.jpg,1,0,1,0
frame_105.jpg,1,0,1,0
frame_106.jpg,1,0,1,0
frame_107.jpg,1,0,1,0
frame_108.jpg,1,0,1,0
frame_109.jpg,1,0,1,0
frame_110.jpg,1,0,1,0
frame_111.jpg,1,0,1,0
frame_112.jpg,1,0,1,0
frame_113.jpg,1,0,1,0
frame_114.jpg,1,0,1,0
frame_115.jpg,1,0,1,0
frame_116.jpg,1,0,1,0
frame_117.jpg,1,0,1,0
frame_118.jpg,1,0,1,0
frame_119.jpg,1,0,1,0
frame_120.jpg,1,0,1,0
frame_121.jpg,1,0,1,0
frame_122.jpg,1,0,1,0
frame_123.jpg,1,0,1,0
frame_124.jpg,1,0,1,0
frame_125.jpg,1,0,1,0
frame_126.jpg,1,0,1,0
frame_127.jpg,1,0,1,0
frame_128.jpg,1,0,1,0
frame_129.jpg,1,0,1,0
frame_130.jpg,1,0,1,0
frame_131.jpg,1,0,1,0
frame_132.jpg,1,0,1,0
frame_133.jpg,1,0,1,0
frame_134.jpg,1,0,1,0
frame_135.jpg,1,0,1,0
frame_136.jpg,1,0,1,0
frame_137.jpg,1,0,1,0
frame_138.jpg,1,0,1,0
frame_139.jpg,1,0,1,0
frame_140.jpg,1,0,1,0
frame_141.jpg,1,0,1,0
frame_142.jpg,1,0,1,0
frame_143.jpg,1,0,1,0
frame_144.jpg,1,0,1,0
frame_145.jpg,1,0,1,0
frame_146.jpg,1,0,1,0
frame_147.jpg,1,0,1,0
frame_148.jpg,1,0,1,0
frame_149.jpg,1,0,1,0
frame_150.jpg,1,0,1,0
frame_151.jpg,1,0,1,0
frame_152.jpg,1,0,1,0
frame_153.jpg,1,0,1,0
frame_154.jpg,1,0,1,0
frame_155.jpg,1,0,1,0
frame_156.jpg,1,0,1,0
frame_157.jpg,1,0,1,0
frame_158.jpg,1,0,1,0
